Rc,Ac,Hm0.deep,Hm0.toe,Tp.deep,Tm.deep,Tm.1.0.deep,q
0.072,0.033,1.2755903,1.1692911,1.4031494,0.072,0.033,0.0002243
0.11,0.033,1.2737347,1.1675901,1.4011081,0.11,0.033,0.00105802
0.079,0.033,1.4930754,1.3686523,1.6423829,0.079,0.033,0.000419122
0.137,0.033,1.4322093,1.3128585,1.5754302,0.137,0.033,0.001421446
0.027,0.25,0.9660639,0.8855586,1.0626704,0.027,0.25,0.0
0.06,0.25,0.93117726,0.85357916,1.024295,0.06,0.25,0.0
0.034,0.25,1.1764973,1.0784559,1.2941471,0.034,0.25,0.0
0.072,0.25,1.1694458,1.0719919,1.2863903,0.072,0.25,0.0
0.104,0.25,1.216951,1.1155385,1.3386462,0.104,0.25,0.0
0.08,0.25,1.4726629,1.349941,1.6199292,0.08,0.25,0.0
0.113,0.25,1.4682093,1.3458586,1.6150303,0.113,0.25,0.0
0.139,0.25,1.5454054,1.4166216,1.6999459,0.139,0.25,0.0
0.026,0.1,0.9248679,0.8477956,1.0173547,0.026,0.1,0.0
0.057,0.1,0.9126205,0.8365688,1.0038825,0.057,0.1,0.0
0.084,0.1,0.949734,0.8705895,1.0447074,0.084,0.1,0.0
0.033,0.1,1.2221469,1.1203014,1.3443617,0.033,0.1,0.0
0.075,0.1,1.2102706,1.1094147,1.3312976,0.075,0.1,0.0
0.106,0.1,1.216951,1.1155385,1.3386462,0.106,0.1,0.000198
0.131,0.1,1.2674254,1.1618066,1.3941679,0.131,0.1,0.000398995
0.082,0.1,1.4284979,1.3094563,1.5713477,0.082,0.1,4.5996E-05
0.121,0.1,1.4607866,1.3390543,1.6068653,0.121,0.1,0.000566989
0.151,0.1,1.4511371,1.330209,1.5962508,0.151,0.1,0.001044027
0.101,0.25,1.2266005,1.1243838,1.3492606,0.101,0.25,0.0
0.079,0.25,1.4682093,1.3458586,1.6150303,0.079,0.25,0.0
0.112,0.25,1.4682093,1.3458586,1.6150303,0.112,0.25,0.0
0.137,0.25,1.5491167,1.4200237,1.7040284,0.137,0.25,0.0
0.085,0.1,0.9411979,0.8627647,1.0353177,0.085,0.1,1.29959E-05
0.073,0.1,1.2102706,1.1094147,1.3312976,0.073,0.1,2.2998E-05
0.104,0.1,1.2243737,1.1223426,1.346811,0.104,0.1,0.000205009
0.131,0.1,1.2507243,1.1464972,1.3757968,0.131,0.1,0.000556987
0.081,0.1,1.431838,1.3125182,1.5750219,0.081,0.1,4.19815E-05
0.122,0.1,1.448168,1.3274873,1.5929848,0.122,0.1,0.000591007
0.146,0.1,1.4581887,1.3366729,1.6040075,0.146,0.1,0.001258017
0.027,0.1,0.9189298,0.84235233,1.0108228,0.027,0.1,0.0
0.058,0.1,0.9126205,0.8365688,1.0038825,0.058,0.1,8.02888E-06
0.084,0.1,0.9411979,0.8627647,1.0353177,0.084,0.1,8.79775E-05
0.033,0.1,1.266312,1.1607859,1.3929431,0.033,0.1,0.0
0.075,0.1,1.2102706,1.1094147,1.3312976,0.075,0.1,3.70145E-05
0.106,0.1,1.216951,1.1155385,1.3386462,0.106,0.1,0.000314011
0.126,0.1,1.2266005,1.1243838,1.3492606,0.126,0.1,0.000807991
0.082,0.1,1.4284979,1.3094563,1.5713477,0.082,0.1,7.30084E-05
0.121,0.1,1.4451989,1.3247657,1.5897188,0.121,0.1,0.000773971
0.146,0.1,1.4511371,1.330209,1.5962508,0.146,0.1,0.001426011
0.027,0.25,0.95158964,0.8722905,1.0467486,0.027,0.25,0.0
0.057,0.25,0.93117726,0.85357916,1.024295,0.057,0.25,0.0
0.033,0.25,1.2421882,1.1386725,1.366407,0.033,0.25,0.0
0.073,0.25,1.1713015,1.073693,1.2884316,0.073,0.25,0.0
0.102,0.25,1.235879,1.132889,1.3594668,0.102,0.25,0.0
0.083,0.25,1.4574465,1.3359926,1.603191,0.083,0.25,0.0
0.113,0.25,1.4682093,1.3458586,1.6150303,0.113,0.25,0.0
0.139,0.25,1.5506012,1.4213845,1.7056614,0.139,0.25,0.0
0.081,0.1,0.9289504,0.8515379,1.0218455,0.081,0.1,7.09672E-05
0.073,0.1,1.2102706,1.1094147,1.3312976,0.073,0.1,2.70124E-05
0.105,0.1,1.216951,1.1155385,1.3386462,0.105,0.1,0.000325986
0.131,0.1,1.2607449,1.1556829,1.3868195,0.131,0.1,0.000800983
0.08,0.1,1.4366628,1.3169409,1.5803292,0.08,0.1,6.19857E-05
0.118,0.1,1.4451989,1.3247657,1.5897188,0.118,0.1,0.000842012
0.146,0.1,1.4511371,1.330209,1.5962508,0.146,0.1,0.001463978
0.1,0.25,1.235879,1.132889,1.3594668,0.1,0.25,0.0
0.078,0.25,1.4630134,1.3410957,1.6093148,0.078,0.25,0.0
0.112,0.25,1.4682093,1.3458586,1.6150303,0.112,0.25,0.0
0.135,0.25,1.5524569,1.4230855,1.7077026,0.135,0.25,0.0
0.027,0.25,0.95158964,0.8722905,1.0467486,0.027,0.25,0.0
0.057,0.25,0.93117726,0.85357916,1.024295,0.057,0.25,0.0
0.034,0.25,1.2073015,1.106693,1.3280317,0.034,0.25,0.0
0.073,0.25,1.1713015,1.073693,1.2884316,0.073,0.25,0.0
0.101,0.25,1.235879,1.132889,1.3594668,0.101,0.25,0.0
0.079,0.25,1.4574465,1.3359926,1.603191,0.079,0.25,0.0
0.111,0.25,1.4682093,1.3458586,1.6150303,0.111,0.25,0.0
0.14,0.25,1.5524569,1.4230855,1.7077026,0.14,0.25,0.0
0.026,0.1,0.9248679,0.8477956,1.0173547,0.026,0.1,0.0
0.056,0.1,0.9126205,0.8365688,1.0038825,0.056,0.1,0.0
0.079,0.1,0.9411979,0.8627647,1.0353177,0.079,0.1,1.49691E-05
0.033,0.1,1.2343944,1.1315281,1.3578339,0.033,0.1,0.0
0.074,0.1,1.2102706,1.1094147,1.3312976,0.074,0.1,0.0
0.107,0.1,1.216951,1.1155385,1.3386462,0.107,0.1,8.30105E-05
0.133,0.1,1.2507243,1.1464972,1.3757968,0.133,0.1,0.000298021
0.081,0.1,1.4329515,1.3135389,1.5762466,0.081,0.1,4.30022E-05
0.12,0.1,1.4451989,1.3247657,1.5897188,0.12,0.1,0.000383005
0.148,0.1,1.4600444,1.338374,1.6060488,0.148,0.1,0.000707971
0.1,0.25,1.2410748,1.1376519,1.3651823,0.1,0.25,0.0
0.078,0.25,1.4630134,1.3410957,1.6093148,0.078,0.25,0.0
0.112,0.25,1.4682093,1.3458586,1.6150303,0.112,0.25,0.0
0.137,0.25,1.5491167,1.4200237,1.7040284,0.137,0.25,0.0
0.083,0.1,0.9530742,0.8736513,1.0483816,0.083,0.1,0.0
0.073,0.1,1.2102706,1.1094147,1.3312976,0.073,0.1,7.00826E-06
0.104,0.1,1.2243737,1.1223426,1.346811,0.104,0.1,0.000103967
0.13,0.1,1.2574047,1.152621,1.3831452,0.13,0.1,0.000406003
0.08,0.1,1.431838,1.3125182,1.5750219,0.08,0.1,2.59918E-05
0.119,0.1,1.448168,1.3274873,1.5929848,0.119,0.1,0.000463974
0.146,0.1,1.4511371,1.330209,1.5962508,0.146,0.1,0.000889981
0.059,0.033,0.9263525,0.84915644,1.0189878,0.059,0.033,0.000114511
0.08,0.033,0.9126205,0.8365688,1.0038825,0.08,0.033,0.000328373
0.072,0.033,1.2429305,1.1393529,1.3672235,0.072,0.033,0.000254699
0.118,0.033,1.2637141,1.1584045,1.3900855,0.118,0.033,0.001282011
0.08,0.033,1.2184355,1.1168993,1.3402791,0.08,0.033,0.000405359
0.138,0.033,1.4173639,1.2992501,1.5591003,0.138,0.033,0.001587031
0.051,0.0,1.0228475,0.93761027,1.1251323,0.051,0.0,0.000627393
0.062,0.0,0.969033,0.8882802,1.0659363,0.062,0.0,0.001071891
0.031,0.0,1.2436727,1.1400334,1.36804,0.031,0.0,0.000355082
0.1,0.0,1.1490334,1.0532806,1.2639368,0.1,0.0,0.001958628
0.074,0.0,1.1635076,1.0665487,1.2798584,0.074,0.0,0.001163392
0.124,0.0,1.2128686,1.1117961,1.3341554,0.124,0.0,0.002748272
0.027,0.1,0.9189298,0.84235233,1.0108228,0.027,0.1,0.0
0.057,0.1,0.9126205,0.8365688,1.0038825,0.057,0.1,0.0
0.085,0.1,0.9411979,0.8627647,1.0353177,0.085,0.1,2.10248E-05
0.033,0.1,1.266312,1.1607859,1.3929431,0.033,0.1,0.0
0.075,0.1,1.2102706,1.1094147,1.3312976,0.075,0.1,1.40165E-05
0.108,0.1,1.216951,1.1155385,1.3386462,0.108,0.1,0.000226033
0.134,0.1,1.2574047,1.152621,1.3831452,0.134,0.1,0.000648026
0.082,0.1,1.4433433,1.3230647,1.5876776,0.082,0.1,5.00104E-05
0.123,0.1,1.4451989,1.3247657,1.5897188,0.123,0.1,0.000638977
0.15,0.1,1.4511371,1.330209,1.5962508,0.15,0.1,0.001374028
0.026,0.25,0.95158964,0.8722905,1.0467486,0.026,0.25,0.0
0.055,0.25,0.93117726,0.85357916,1.024295,0.055,0.25,0.0
0.101,0.25,1.2410748,1.1376519,1.3651823,0.101,0.25,0.0
0.082,0.25,1.4630134,1.3410957,1.6093148,0.082,0.25,0.0
0.113,0.25,1.4682093,1.3458586,1.6150303,0.113,0.25,0.0
0.137,0.25,1.5524569,1.4230855,1.7077026,0.137,0.25,0.0
0.085,0.1,0.9051978,0.82976466,0.9957176,0.085,0.1,3.79671E-05
0.074,0.1,1.2102706,1.1094147,1.3312976,0.074,0.1,2.10248E-05
0.103,0.1,1.2243737,1.1223426,1.346811,0.103,0.1,0.000241003
0.13,0.1,1.2574047,1.152621,1.3831452,0.13,0.1,0.000727975
0.08,0.1,1.431838,1.3125182,1.5750219,0.08,0.1,4.79692E-05
0.119,0.1,1.4607866,1.3390543,1.6068653,0.119,0.1,0.000711032
0.146,0.1,1.4633845,1.3414358,1.609723,0.146,0.1,0.001436013
0.1,0.25,1.2410748,1.1376519,1.3651823,0.1,0.25,0.0
0.079,0.25,1.4682093,1.3458586,1.6150303,0.079,0.25,0.0
0.113,0.25,1.4682093,1.3458586,1.6150303,0.113,0.25,0.0
0.139,0.25,1.5524569,1.4230855,1.7077026,0.139,0.25,0.0
0.076,0.1,1.0072598,0.92332155,1.1079859,0.076,0.1,3.70145E-05
0.073,0.1,1.2102706,1.1094147,1.3312976,0.073,0.1,2.59918E-05
0.101,0.1,1.216951,1.1155385,1.3386462,0.101,0.1,0.000354019
0.131,0.1,1.2466419,1.142755,1.3713061,0.131,0.1,0.001093017
0.08,0.1,1.4414876,1.3213637,1.5856364,0.08,0.1,8.40311E-05
0.117,0.1,1.5350136,1.4070958,1.688515,0.117,0.1,0.000767983
0.14,0.1,1.473034,1.3502812,1.6203375,0.14,0.1,0.001391991
0.083,0.1,0.9289504,0.8515379,1.0218455,0.083,0.1,2.49712E-05
0.073,0.1,1.2102706,1.1094147,1.3312976,0.073,0.1,1.19753E-05
0.104,0.1,1.216951,1.1155385,1.3386462,0.104,0.1,0.00022998
0.131,0.1,1.2574047,1.152621,1.3831452,0.131,0.1,0.000602983
0.08,0.1,1.4284979,1.3094563,1.5713477,0.08,0.1,5.30042E-05
0.118,0.1,1.4451989,1.3247657,1.5897188,0.118,0.1,0.000592028
0.148,0.1,1.4511371,1.330209,1.5962508,0.148,0.1,0.001310001
0.104,0.25,1.2221469,1.1203014,1.3443617,0.104,0.25,0.0
0.079,0.25,1.4726629,1.349941,1.6199292,0.079,0.25,0.0
0.114,0.25,1.4682093,1.3458586,1.6150303,0.114,0.25,0.0
0.141,0.25,1.5454054,1.4166216,1.6999459,0.141,0.25,0.0
0.1,0.25,1.2266005,1.1243838,1.3492606,0.1,0.25,0.0
0.081,0.25,1.4630134,1.3410957,1.6093148,0.081,0.25,0.0
0.117,0.25,1.4682093,1.3458586,1.6150303,0.117,0.25,0.0
0.139,0.25,1.5524569,1.4230855,1.7077026,0.139,0.25,0.0
0.076,0.1,0.9734866,0.8923627,1.0708352,0.076,0.1,4.5996E-05
0.074,0.1,1.2102706,1.1094147,1.3312976,0.074,0.1,2.10248E-05
0.106,0.1,1.216951,1.1155385,1.3386462,0.106,0.1,0.000295027
0.13,0.1,1.277446,1.1709921,1.4051906,0.13,0.1,0.000925023
0.082,0.1,1.4284979,1.3094563,1.5713477,0.082,0.1,6.30063E-05
0.119,0.1,1.4451989,1.3247657,1.5897188,0.119,0.1,0.000651973
0.144,0.1,1.4511371,1.330209,1.5962508,0.144,0.1,0.001413015
0.172,0.24,1.806,1.4616667,1.754,0.175,0.313,7.4038E-06
0.156,0.24,1.593,1.3166667,1.58,0.161,0.313,3.83254E-07
0.159,0.24,1.596,1.44,1.728,0.163,0.313,9.79915E-07
0.15,0.24,1.632,1.4225,1.707,0.152,0.313,7.60661E-07
0.166,0.24,1.73,1.3316667,1.598,0.167,0.313,1.7956E-06
0.143,0.24,1.742,1.4741666,1.769,0.141,0.313,7.806E-07
0.153,0.24,1.626,1.4683334,1.762,0.154,0.313,8.40293E-07
0.154,0.24,1.623,1.3133334,1.576,0.153,0.313,6.3022E-07
0.176,0.24,1.732,1.4783334,1.774,0.169,0.313,2.79315E-06
0.163,0.24,1.588,1.5016667,1.802,0.157,0.313,4.72536E-07
0.169,0.24,1.597,1.4725,1.767,0.168,0.313,7.20781E-07
0.166,0.24,1.593,1.4725,1.767,0.164,0.313,1.52431E-06
0.16,0.24,1.62,1.3766667,1.652,0.155,0.313,1.26044E-06
0.151,0.24,1.74,1.5608333,1.873,0.142,0.313,5.8545E-07
0.169,0.207,1.6,1.2991667,1.559,0.163,0.28,4.89957E-06
0.19,0.207,1.954,1.7083334,2.05,0.176,0.28,2.36306E-05
0.169,0.207,1.588,1.3383334,1.606,0.162,0.28,4.2463E-06
0.16,0.207,1.964,1.7225,2.067,0.176,0.28,2.70064E-05
0.17,0.173,1.596,1.3441666,1.613,0.161,0.246,1.87273E-05
0.17,0.173,1.589,1.3441666,1.613,0.161,0.246,1.88388E-05
0.188,0.173,1.934,1.9108334,2.293,0.171,0.246,7.78212E-05
0.19,0.173,1.929,1.9108334,2.293,0.172,0.246,7.07142E-05
0.192,0.173,1.937,1.64,1.968,0.174,0.246,8.2263E-05
0.192,0.173,1.942,1.64,1.968,0.175,0.246,7.44453E-05
0.172,0.173,1.585,1.4116666,1.694,0.162,0.246,1.31744E-05
0.158,0.173,1.924,1.64,1.968,0.138,0.246,6.76289E-05
0.161,0.173,1.926,1.7508334,2.101,0.14,0.246,6.6734E-05
0.162,0.173,1.927,1.64,1.968,0.141,0.246,6.64365E-05
0.146,0.173,1.587,1.4116666,1.694,0.132,0.246,1.10655E-05
0.146,0.173,1.587,1.4116666,1.694,0.132,0.246,1.1483E-05
0.147,0.173,1.582,1.4116666,1.694,0.133,0.246,1.18477E-05
0.147,0.173,1.577,1.4116666,1.694,0.133,0.246,1.23176E-05
0.148,0.207,1.584,1.3383334,1.606,0.135,0.28,2.48263E-06
0.143,0.207,1.583,1.3383334,1.606,0.132,0.28,2.06721E-06
0.142,0.207,1.577,1.3383334,1.606,0.129,0.28,2.08754E-06
0.142,0.207,1.573,1.3383334,1.606,0.133,0.28,2.00495E-06
0.162,0.173,1.94,1.5416666,1.85,0.137,0.246,7.84418E-05
0.149,0.173,1.591,1.3858334,1.663,0.133,0.246,8.89286E-06
0.143,0.207,1.585,1.3858334,1.663,0.13,0.28,3.21819E-06
0.146,0.207,1.595,1.3583333,1.63,0.133,0.28,3.8598E-06
0.147,0.207,1.598,1.3583333,1.63,0.134,0.28,1.78656E-06
0.155,0.24,1.715,1.4566667,1.748,0.14,0.313,1.76165E-06
0.155,0.24,1.718,1.4566667,1.748,0.141,0.313,1.78367E-06
0.156,0.24,1.969,1.4566667,1.748,0.144,0.313,1.39464E-06
0.146,0.24,1.569,1.3791667,1.655,0.136,0.313,0.0
0.146,0.24,1.573,1.3791667,1.655,0.137,0.313,0.0
0.145,0.24,1.564,1.3791667,1.655,0.137,0.313,0.0
0.156,0.24,1.719,1.4566667,1.748,0.139,0.313,9.99324E-07
0.144,0.24,1.579,1.3791667,1.655,0.135,0.313,0.0
0.147,0.207,1.593,1.3583333,1.63,0.135,0.28,2.99797E-06
0.165,0.173,1.944,1.68,2.016,0.142,0.246,6.79039E-05
0.15,0.173,1.579,1.3858334,1.663,0.135,0.246,5.99594E-06
0.144,0.207,1.596,1.3858334,1.663,0.132,0.28,8.135E-06
0.148,0.173,1.584,1.3858334,1.663,0.134,0.246,9.09179E-06
0.144,0.207,1.596,1.3583333,1.63,0.132,0.28,7.21043E-06
0.144,0.207,1.6,1.3583333,1.63,0.133,0.28,5.52799E-06
0.167,0.173,1.929,1.6358334,1.963,0.143,0.246,0.000104328
0.166,0.173,1.929,1.5416666,1.85,0.142,0.246,0.000106681
0.143,0.207,1.593,1.3858334,1.663,0.131,0.28,3.84556E-06
0.152,0.24,1.705,1.4566667,1.748,0.139,0.313,6.16579E-06
0.143,0.24,1.579,1.3791667,1.655,0.135,0.313,1.44209E-06
0.148,0.24,1.732,1.4566667,1.748,0.134,0.313,4.17449E-06
0.148,0.24,1.719,1.4566667,1.748,0.135,0.313,5.47619E-06
0.139,0.24,1.582,1.3791667,1.655,0.133,0.313,1.36291E-06
0.139,0.24,1.578,1.3791667,1.655,0.132,0.313,1.66478E-06
0.174,0.173,1.912,1.5416666,1.85,0.154,0.246,7.98576E-05
0.119,0.14,1.564,1.4166666,1.7,0.112,0.213,8.35132E-06
0.131,0.14,1.914,1.6175,1.941,0.114,0.213,9.38703E-05
0.143,0.14,1.898,1.7316667,2.078,0.125,0.213,9.56023E-05
0.128,0.14,1.557,1.3933333,1.672,0.119,0.213,9.54631E-06
0.158,0.14,1.585,1.5516666,1.862,0.147,0.213,6.64317E-05
0.177,0.14,1.913,1.7825,2.139,0.155,0.213,0.000305163
0.177,0.14,1.951,1.7291666,2.075,0.151,0.213,0.0
0.175,0.14,1.944,1.6225,1.947,0.151,0.213,0.000245861
0.188,0.14,1.785,1.555,1.866,0.168,0.213,0.000330046
0.165,0.14,1.752,1.5266666,1.832,0.146,0.213,0.000128828
0.136,0.14,1.724,1.5566666,1.868,0.118,0.213,3.76393E-05
0.177,0.14,1.618,1.4233333,1.708,0.159,0.213,0.000142918
0.157,0.14,1.582,1.3475,1.617,0.14,0.213,7.10379E-05
0.158,0.173,1.587,1.3441666,1.613,0.142,0.246,1.41736E-05
0.167,0.173,1.765,1.5425,1.851,0.148,0.246,3.26368E-05
0.17,0.173,1.926,1.645,1.974,0.147,0.246,6.52068E-05
0.155,0.173,1.579,1.3441666,1.613,0.139,0.246,1.55538E-05
0.155,0.173,1.587,1.3441666,1.613,0.139,0.246,1.48906E-05
0.155,0.173,1.574,1.3441666,1.613,0.14,0.246,1.5715E-05
0.161,0.173,1.763,1.4525,1.743,0.145,0.246,3.53667E-05
0.149,0.173,1.58,1.3441666,1.613,0.138,0.246,1.73349E-05
0.159,0.173,1.758,1.5425,1.851,0.143,0.246,3.14454E-05
0.166,0.173,1.934,1.6433333,1.972,0.148,0.246,8.02725E-05
0.169,0.14,1.943,1.6225,1.947,0.15,0.213,0.00023534
0.182,0.14,1.791,1.555,1.866,0.166,0.213,0.000289193
0.16,0.14,1.76,1.6208333,1.945,0.144,0.213,0.000118016
0.132,0.14,1.706,1.5566666,1.868,0.116,0.213,3.30284E-05
0.169,0.14,1.618,1.2758334,1.531,0.156,0.213,0.000135973
0.151,0.14,1.576,1.4191667,1.703,0.138,0.213,5.4407E-05
0.144,0.173,1.576,1.3441666,1.613,0.149,0.246,4.57971E-07
0.158,0.173,1.902,1.6433333,1.972,0.156,0.246,2.39254E-05
0.143,0.173,1.587,1.3441666,1.613,0.149,0.246,2.43902E-06
0.142,0.207,1.585,1.2991667,1.559,0.151,0.28,3.61143E-07
0.16,0.207,1.92,1.635,1.962,0.161,0.28,5.32958E-06
0.14,0.24,1.576,1.2758334,1.531,0.152,0.313,0.0
0.154,0.24,1.809,1.4233333,1.708,0.161,0.313,0.0
0.138,0.24,1.573,1.3166667,1.58,0.151,0.313,0.0
0.147,0.24,1.727,1.3316667,1.598,0.155,0.313,1.27077E-07
0.143,0.14,1.583,1.4191667,1.703,0.146,0.213,2.68999E-05
0.161,0.14,1.923,1.6225,1.947,0.158,0.213,0.000157765
0.152,0.14,1.734,1.4983333,1.798,0.151,0.213,6.01257E-05
0.155,0.173,1.757,1.4525,1.743,0.154,0.246,7.91294E-06
0.148,0.14,1.587,1.3683333,1.642,0.142,0.213,4.57029E-05
0.166,0.14,1.926,1.6225,1.947,0.154,0.213,0.000201915
0.157,0.14,1.739,1.6208333,1.945,0.148,0.213,8.03537E-05
0.158,0.173,1.752,1.5425,1.851,0.15,0.246,1.81336E-05
0.164,0.173,1.918,1.6433333,1.972,0.154,0.246,4.99883E-05
0.15,0.173,1.583,1.4325,1.719,0.145,0.246,6.13158E-06
0.165,0.207,1.923,1.635,1.962,0.157,0.28,9.89046E-06
0.148,0.207,1.585,1.2991667,1.559,0.147,0.28,5.99288E-07
0.152,0.24,1.72,1.3316667,1.598,0.151,0.313,6.02057E-07
0.145,0.24,1.588,1.3725,1.647,0.148,0.313,0.0
0.162,0.24,1.808,1.4233333,1.708,0.158,0.313,3.08804E-07
0.145,0.24,1.583,1.3975,1.677,0.149,0.313,0.0
0.154,0.173,1.576,1.3866667,1.664,0.145,0.246,4.77361E-06
0.163,0.173,1.757,1.5425,1.851,0.152,0.246,1.28698E-05
0.154,0.173,1.578,1.4325,1.719,0.147,0.246,4.12321E-06
0.149,0.173,1.913,1.6433333,1.972,0.154,0.246,4.31719E-05
0.153,0.14,1.577,1.4191667,1.703,0.144,0.213,3.28499E-05
0.17,0.207,1.943,1.7083334,2.05,0.159,0.28,8.7802E-06
0.157,0.14,1.581,1.3683333,1.642,0.154,0.213,3.2794E-05
0.165,0.14,1.747,1.5266666,1.832,0.159,0.213,6.51532E-05
0.175,0.14,1.919,1.6225,1.947,0.166,0.213,0.000192796
0.177,0.14,1.619,1.4233333,1.708,0.176,0.213,9.55877E-05
0.165,0.14,1.955,1.5566666,1.868,0.133,0.213,6.56915E-05
0.175,0.14,2.23,1.6225,1.947,0.149,0.213,0.000177518
0.156,0.173,1.591,1.3441666,1.613,0.168,0.246,3.62924E-06
0.09,0.2,1.429,1.0041667,1.205,0.095,0.273,0.0
0.119,0.193,1.476,1.2958333,1.555,0.128,0.266,0.0
0.119,0.195,1.471,1.3508333,1.621,0.128,0.268,0.0
0.122,0.187,1.472,1.3291667,1.595,0.131,0.26,0.0
0.099,0.183,1.37,1.1925,1.431,0.108,0.256,0.0
0.067,0.2,1.296,1.2,1.44,0.065,0.273,0.0
0.1,0.195,1.59,1.3133334,1.576,0.099,0.268,0.0
0.104,0.173,1.676,1.537,1.844,0.103,0.173,0.0
0.134,0.173,1.676,1.537,1.844,0.133,0.173,1.217E-06
0.171,0.173,1.676,1.537,1.844,0.17,0.173,4.26E-05
0.104,0.1,1.71,1.567,1.881,0.103,0.1,1.217E-05
0.137,0.1,1.71,1.567,1.881,0.137,0.1,0.0001217
0.17,0.1,1.693,1.552,1.862,0.17,0.1,0.0006086
0.101,0.173,1.328,1.217,1.461,0.103,0.173,0.0
0.126,0.173,1.311,1.202,1.442,0.13,0.173,1.217E-06
0.156,0.173,1.328,1.217,1.461,0.163,0.173,2.434E-06
0.134,0.1,1.693,1.552,1.862,0.133,0.1,6.694E-05
0.17,0.1,1.71,1.567,1.881,0.17,0.1,0.0004443
0.13,0.1,1.676,1.537,1.844,0.13,0.1,9.129E-05
0.18,0.1,1.71,1.567,1.881,0.18,0.1,0.0006755
0.174,0.1,1.71,1.567,1.881,0.173,0.1,0.0007181
0.196,0.1,1.693,1.552,1.862,0.197,0.1,0.001345
0.209,0.1,1.71,1.567,1.881,0.21,0.1,0.00196
0.108,0.06,1.286,1.179,1.414,0.108,0.06,5.657E-07
0.11,0.06,1.273,1.167,1.4,0.11,0.06,5.657E-07
0.118,0.06,1.273,1.167,1.4,0.118,0.06,1.414E-06
0.126,0.06,1.286,1.179,1.414,0.126,0.06,5.657E-06
0.137,0.06,1.286,1.179,1.414,0.138,0.06,1.131E-05
0.11,0.06,1.273,1.167,1.4,0.11,0.06,2.828E-07
0.118,0.06,1.273,1.167,1.4,0.118,0.06,1.98E-06
0.139,0.06,1.273,1.167,1.4,0.14,0.06,2.828E-06
0.129,0.1,1.576,1.444,1.733,0.129,0.11,0.0002824
0.193,0.192,1.711,1.568,1.882,0.193,0.125,3.558E-07
0.23,0.192,1.711,1.568,1.882,0.23,0.125,1.621E-06
0.193,0.192,1.711,1.568,1.882,0.193,0.125,1.621E-06
0.23,0.192,1.711,1.568,1.882,0.23,0.125,4.309E-06
0.135,0.192,1.711,1.568,1.882,0.135,0.125,1.581E-07
0.165,0.192,1.711,1.568,1.882,0.165,0.125,1.581E-07
0.193,0.192,1.711,1.568,1.882,0.193,0.125,1.344E-06
0.23,0.192,1.711,1.568,1.882,0.23,0.125,2.411E-06
0.135,0.192,1.711,1.568,1.882,0.135,0.125,5.534E-08
0.165,0.192,1.711,1.568,1.882,0.165,0.125,6.325E-07
0.193,0.192,1.711,1.568,1.882,0.193,0.125,2.095E-06
0.23,0.192,1.711,1.568,1.882,0.23,0.125,3.716E-06
0.092,0.164,1.62,1.485,1.782,0.103,0.156,1.34E-06
0.112,0.164,1.62,1.485,1.782,0.133,0.156,8.633E-06
0.123,0.164,1.62,1.485,1.782,0.165,0.156,1.188E-05
0.127,0.164,1.62,1.485,1.782,0.179,0.156,1.825E-05
0.092,0.164,1.62,1.485,1.782,0.103,0.156,2.139E-06
0.112,0.164,1.62,1.485,1.782,0.133,0.156,1.709E-05
0.123,0.164,1.62,1.485,1.782,0.165,0.156,2.453E-05
0.128,0.164,1.62,1.485,1.782,0.182,0.156,3.492E-05
0.091,0.164,1.62,1.485,1.782,0.102,0.197,1.881E-06
0.112,0.164,1.62,1.485,1.782,0.133,0.197,1.147E-05
0.122,0.164,1.62,1.485,1.782,0.164,0.197,1.567E-05
0.127,0.164,1.62,1.485,1.782,0.179,0.197,2.402E-05
0.127,0.164,1.62,1.485,1.782,0.18,0.154,1.941E-05
0.127,0.164,1.62,1.485,1.782,0.179,0.244,1.523E-05
0.127,0.164,1.62,1.485,1.782,0.177,0.156,1.719E-05
0.127,0.164,1.62,1.485,1.782,0.179,0.179,2.026E-05
0.128,0.164,1.62,1.485,1.782,0.182,0.16,2.27E-05
0.092,0.164,1.62,1.485,1.782,0.103,0.147,2.319E-07
0.112,0.164,1.62,1.485,1.782,0.133,0.147,2.165E-06
0.127,0.164,1.62,1.485,1.782,0.179,0.147,3.556E-06
0.091,0.164,1.62,1.485,1.782,0.102,0.147,2.835E-07
0.116,0.164,1.62,1.485,1.782,0.143,0.147,1.83E-06
0.123,0.164,1.62,1.485,1.782,0.167,0.147,2.577E-06
0.127,0.164,1.62,1.485,1.782,0.18,0.147,3.247E-06
0.124,0.244,1.489,1.616,1.638,0.164,0.204,5.28E-07
0.133,0.244,1.958,1.678,2.154,0.193,0.204,1.12E-06
0.134,0.244,1.96,1.822,2.156,0.215,0.204,1.6E-06
0.137,0.244,2.127,1.868,2.34,0.239,0.204,3.12E-06
0.139,0.244,2.256,1.954,2.482,0.262,0.204,6.64E-06
0.137,0.284,2.091,1.836,2.3,0.236,0.204,1.6E-06
0.133,0.212,1.773,1.596,1.95,0.164,0.236,5.44E-07
0.138,0.212,1.96,1.668,2.156,0.192,0.236,7.92E-07
0.14,0.212,2.013,1.78,2.214,0.209,0.236,7.04E-07
0.142,0.212,2.127,1.844,2.34,0.231,0.236,1.488E-06
0.144,0.212,2.256,2.0,2.482,0.251,0.236,1.68E-06
0.132,0.244,1.773,1.584,1.95,0.161,0.236,1.6E-07
